销售日期,单品编码,销售单价(元/千克),销售类型,是否打折销售,打折/原价的计数总量,销量(千克)
2022-12-23,102900011022849,1.6,1,0,21,15.515
2022-12-23,102900011030059,2.3,1,1,5,5.0
2022-12-23,102900011030059,3.9,1,0,30,30.0
2022-12-23,102900011030097,2.1,1,1,3,3.0
2022-12-23,102900011030097,3.5,1,0,16,16.0
2022-12-23,102900011030134,2.3,1,1,5,5.0
2022-12-23,102900011030134,3.9,1,0,6,6.0
2022-12-23,102900011030141,2.9,1,0,11,11.0
2022-12-23,102900011030912,7.8,1,0,4,4.0
2022-12-23,102900011030929,2.9,1,0,2,2.0
2022-12-23,102900011031100,3.5,1,0,20,20.0
2022-12-23,102900011031926,5.9,1,0,6,6.0
2022-12-23,102900011032022,1.7,1,1,5,5.0
2022-12-23,102900011032022,2.9,1,0,9,9.0
2022-12-23,102900011032213,5.9,1,0,2,2.0
2022-12-23,102900011032237,2.9,1,0,5,5.0
2022-12-23,102900011032251,1.7,1,1,5,5.0
2022-12-23,102900011032251,2.9,1,0,12,12.0
2022-12-23,102900011032732,15.0,1,0,3,0.648
2022-12-23,102900011032848,3.9,1,0,4,4.0
2022-12-23,102900011033906,1.6,1,0,40,44.555
2022-12-23,102900011033920,4.8,1,0,13,7.833
2022-12-23,102900011033944,7.8,1,1,4,1.2269999999999999
2022-12-23,102900011033944,13.0,1,0,9,2.926
2022-12-23,102900011034026,4.8,1,0,35,15.666
2022-12-23,102900011034224,2.1,1,1,1,1.0
2022-12-23,102900011034224,3.5,1,0,22,22.0
2022-12-23,102900011034330,3.5,1,1,7,7.0
2022-12-23,102900011034330,5.9,1,0,8,8.0
2022-12-23,102900011034439,2.9,1,0,1,1.0
2022-12-23,102900011035511,7.6,1,0,1,0.648
2022-12-23,102900011035764,8.8,1,0,5,4.303
2022-12-23,102900011035771,7.0,1,0,10,3.134
2022-12-23,102900051010455,6.0,1,1,1,0.161
2022-12-23,106949711300259,4.5,1,0,41,41.0
2022-12-24,102900005116257,8.0,1,0,24,11.582
2022-12-24,102900005116530,18.0,1,0,47,11.65
2022-12-24,102900005116714,9.2,1,0,47,22.436
2022-12-24,102900005116899,4.8,1,0,39,34.956
2022-12-24,102900005118817,10.0,1,0,40,14.618
2022-12-24,102900005118831,2.7,1,1,1,1.0
2022-12-24,102900005118831,4.5,1,0,31,31.0
2022-12-24,102900011007044,3.9,1,0,6,6.0
2022-12-24,102900011012482,9.9,1,0,2,2.0
2022-12-24,102900011013274,5.3,1,1,1,1.0
2022-12-24,102900011013274,8.9,1,0,3,3.0
2022-12-24,102900011016701,3.2,1,0,76,30.855
2022-12-24,102900011021842,10.8,1,0,21,21.0
2022-12-24,102900011022849,1.6,1,0,35,24.615
2022-12-24,102900011030059,2.3,1,1,7,7.0
2022-12-24,102900011030059,3.9,1,0,41,41.0
2022-12-24,102900011030097,3.5,1,0,30,30.0
2022-12-24,102900011030134,2.3,1,1,1,1.0
2022-12-24,102900011030134,3.9,1,0,12,12.0
2022-12-24,102900011030141,2.9,1,0,4,4.0
2022-12-24,102900011030912,4.7,1,1,4,4.0
2022-12-24,102900011030912,7.8,1,0,13,13.0
2022-12-24,102900011030929,1.7,1,1,1,1.0
2022-12-24,102900011030929,2.9,1,0,1,1.0
2022-12-24,102900011031100,3.5,1,0,27,27.0
2022-12-24,102900011031926,5.9,1,0,6,6.0
2022-12-24,102900011032022,1.7,1,1,2,2.0
2022-12-24,102900011032022,2.9,1,0,11,11.0
2022-12-24,102900011032237,2.9,1,0,2,2.0
2022-12-24,102900011032244,6.9,1,0,1,1.0
2022-12-24,102900011032251,1.7,1,1,7,7.0
2022-12-24,102900011032251,2.9,1,0,34,34.0
2022-12-24,102900011032350,16.0,1,0,4,0.7090000000000001
2022-12-24,102900011032732,15.0,1,0,2,0.388
2022-12-24,102900011032848,3.9,1,0,1,1.0
2022-12-24,102900011033906,1.6,1,0,69,73.786
2022-12-24,102900011033920,4.8,1,0,9,5.061
2022-12-24,102900011033944,7.8,1,1,4,1.436
2022-12-24,102900011033944,13.0,1,0,10,2.981
2022-12-24,102900011034026,4.8,1,0,63,24.843
2022-12-24,102900011034224,3.5,1,0,36,36.0
2022-12-24,102900011034330,3.5,1,1,8,8.0
2022-12-24,102900011034330,5.9,1,0,14,14.0
2022-12-24,102900011034439,2.9,1,0,1,1.0
2022-12-24,102900011035511,7.6,1,0,10,5.53
2022-12-24,102900011035764,5.3,1,1,1,0.799
2022-12-24,102900011035764,8.8,1,0,2,1.9409999999999998
2022-12-24,102900011035771,4.2,1,1,1,0.331
2022-12-24,102900011035771,7.0,1,0,3,0.9339999999999999
2022-12-24,102900011035788,3.9,1,0,3,3.0
2022-12-24,106949711300259,4.5,1,0,61,61.0
2022-12-25,102900005115878,6.0,1,0,23,7.401
2022-12-25,102900005116257,8.0,1,0,13,5.742
2022-12-25,102900005116530,18.0,1,0,66,16.444
2022-12-25,102900005116714,9.2,1,0,48,22.982
2022-12-25,102900005116899,4.8,1,0,73,60.162
2022-12-25,102900005118817,10.0,1,0,30,11.799
2022-12-25,102900005118831,2.7,1,1,2,2.0
2022-12-25,102900005118831,4.5,1,0,50,50.0
2022-12-25,102900005122654,12.0,1,0,9,4.423
2022-12-25,102900011007044,3.9,1,0,1,1.0
2022-12-25,102900011008164,7.0,1,0,12,4.369
2022-12-25,102900011009277,4.8,1,0,15,7.4350000000000005
2022-12-25,102900011012482,9.9,1,0,2,2.0
2022-12-25,102900011013274,8.9,1,0,4,4.0
2022-12-25,102900011016701,3.2,1,0,97,43.838
2022-12-25,102900011021842,10.8,1,0,31,31.0
2022-12-25,102900011022849,1.6,1,0,37,23.08
2022-12-25,102900011030059,3.9,1,0,66,66.0
2022-12-25,102900011030097,3.5,1,0,19,19.0
2022-12-25,102900011030134,2.3,1,1,3,3.0
2022-12-25,102900011030134,3.9,1,0,9,9.0
2022-12-25,102900011030141,1.7,1,1,3,3.0
2022-12-25,102900011030141,2.9,1,0,13,13.0
2022-12-25,102900011030905,4.9,1,0,2,2.0
2022-12-25,102900011030912,7.8,1,0,13,13.0
2022-12-25,102900011030929,2.9,1,0,2,2.0
2022-12-25,102900011031100,3.5,1,0,29,29.0
2022-12-25,102900011031926,5.9,1,0,5,5.0
2022-12-25,102900011032022,1.7,1,1,1,1.0
2022-12-25,102900011032022,2.9,1,0,8,8.0
2022-12-25,102900011032237,2.9,1,0,9,9.0
2022-12-25,102900011032244,6.9,1,0,2,2.0
2022-12-25,102900011032251,2.9,1,0,61,61.0
2022-12-25,102900011032350,16.0,1,0,3,0.489
2022-12-25,102900011032732,15.0,1,0,5,0.95
2022-12-25,102900011032848,3.9,1,0,8,8.0
2022-12-25,102900011033906,1.6,1,0,89,100.001
2022-12-25,102900011033920,4.8,1,0,14,6.993
2022-12-25,102900011033944,7.8,1,1,8,2.56
2022-12-25,102900011033944,13.0,1,0,18,5.773
2022-12-25,102900011034026,2.9,1,1,1,0.252
2022-12-25,102900011034026,4.8,1,0,73,28.707
2022-12-25,102900011034224,2.1,1,1,4,4.0
2022-12-25,102900011034224,3.5,1,0,31,31.0
2022-12-25,102900011034330,3.5,1,1,4,4.0
2022-12-25,102900011034330,5.9,1,0,17,17.0
2022-12-25,102900011034439,2.9,1,0,2,2.0
2022-12-25,102900011035078,11.0,1,0,10,2.091
2022-12-25,102900011035511,4.5,1,1,1,0.569
2022-12-25,102900011035511,7.6,1,0,11,5.013
2022-12-25,102900011035771,7.0,1,0,10,2.874
2022-12-25,102900011035788,3.9,1,0,2,2.0
2022-12-25,106930274620090,3.9,1,0,5,5.0
2022-12-25,106949711300259,4.5,1,0,81,81.0
2022-12-26,102900005115977,19.8,1,0,9,1.587
2022-12-26,102900005116257,8.0,1,0,23,11.144
2022-12-26,102900005116530,18.0,1,0,39,9.705
2022-12-26,102900005116714,9.2,1,0,28,12.338
2022-12-26,102900005116899,4.8,1,0,29,22.980999999999998
2022-12-26,102900005118817,10.0,1,0,26,10.068
2022-12-26,102900005118831,2.7,1,1,8,8.0
2022-12-26,102900005118831,4.5,1,0,19,19.0
2022-12-26,102900005122654,12.0,1,0,7,4.868
2022-12-26,102900011007044,3.9,1,0,1,1.0
2022-12-26,102900011008164,8.0,1,0,19,8.08
2022-12-26,102900011009277,4.8,1,0,14,6.993
2022-12-26,102900011010891,9.2,1,0,3,1.855
2022-12-26,102900011013274,8.9,1,0,4,4.0
2022-12-26,102900011016701,3.2,1,0,81,38.362
2022-12-26,102900011021842,10.8,1,0,21,21.0
2022-12-26,102900011022849,1.6,1,0,13,8.269
2022-12-26,102900011030059,2.3,1,1,2,2.0
2022-12-26,102900011030059,3.9,1,0,42,42.0
2022-12-26,102900011030097,3.5,1,0,15,15.0
2022-12-26,102900011030134,2.3,1,1,9,9.0
2022-12-26,102900011030134,3.9,1,0,18,18.0
2022-12-26,102900011030141,1.7,1,1,1,1.0
2022-12-26,102900011030141,2.9,1,0,17,17.0
2022-12-26,102900011030905,4.9,1,0,1,1.0
2022-12-26,102900011030912,4.7,1,1,3,3.0
2022-12-26,102900011030912,7.8,1,0,2,2.0
2022-12-26,102900011030929,1.7,1,1,2,2.0
2022-12-26,102900011030929,2.9,1,0,3,3.0
2022-12-26,102900011031100,2.1,1,1,4,4.0
2022-12-26,102900011031100,3.5,1,0,17,17.0
2022-12-26,102900011031926,5.9,1,0,2,2.0
2022-12-26,102900011032022,1.7,1,1,3,3.0
2022-12-26,102900011032022,2.9,1,0,11,11.0
2022-12-26,102900011032237,2.9,1,0,5,5.0
2022-12-26,102900011032244,6.9,1,0,1,1.0
2022-12-26,102900011032251,1.7,1,1,4,4.0
2022-12-26,102900011032251,2.9,1,0,22,22.0
2022-12-26,102900011032350,16.0,1,0,2,0.376
2022-12-26,102900011032848,2.3,1,1,1,1.0
2022-12-26,102900011032848,3.9,1,0,6,6.0
2022-12-26,102900011033906,1.6,1,0,65,68.528
2022-12-26,102900011033920,4.8,1,0,7,3.864
2022-12-26,102900011033944,7.8,1,1,6,1.405
2022-12-26,102900011033944,13.0,1,0,17,4.823
2022-12-26,102900011033975,12.0,1,0,2,0.8780000000000001
2022-12-26,102900011034026,2.9,1,1,1,0.315
2022-12-26,102900011034026,4.8,1,0,42,15.204
2022-12-26,102900011034224,2.1,1,1,1,1.0
2022-12-26,102900011034224,3.5,1,0,13,13.0
2022-12-26,102900011034330,3.5,1,1,2,2.0
2022-12-26,102900011034330,5.9,1,0,11,11.0
2022-12-26,102900011035078,11.0,1,0,10,1.9529999999999998
2022-12-26,102900011035511,7.6,1,0,7,3.175
2022-12-26,102900011035764,8.8,1,0,2,0.891
2022-12-26,102900011035771,7.0,1,0,3,0.92
2022-12-26,102900011035788,3.9,1,0,1,1.0
2022-12-26,106930274620090,3.9,1,0,4,4.0
2022-12-26,106949711300259,4.5,1,0,65,65.0
2022-12-27,102900005116257,8.0,1,0,14,6.282
2022-12-27,102900005116530,18.0,1,0,34,8.611
2022-12-27,102900005116714,9.2,1,0,33,19.116
2022-12-27,102900005116899,4.8,1,0,25,23.672
2022-12-27,102900005118817,10.0,1,0,31,11.295
2022-12-27,102900005118831,2.7,1,1,4,4.0
2022-12-27,102900005118831,4.5,1,0,18,18.0
2022-12-27,102900005122654,14.0,1,0,8,5.895
2022-12-27,102900011007044,3.9,1,0,1,1.0
2022-12-27,102900011008164,8.0,1,0,10,4.637
2022-12-27,102900011009277,4.8,1,0,16,9.072000000000001
2022-12-27,102900011010891,9.2,1,0,9,3.342
2022-12-27,102900011012482,9.9,1,0,2,2.0
2022-12-27,102900011013274,8.9,1,0,5,5.0
2022-12-27,102900011016701,3.2,1,0,74,35.354
2022-12-27,102900011021842,6.5,1,1,2,2.0
2022-12-27,102900011021842,10.8,1,0,28,28.0
2022-12-27,102900011022849,1.6,1,0,43,31.284
2022-12-27,102900011030059,2.0,1,1,2,2.0
2022-12-27,102900011030059,2.3,1,1,1,1.0
2022-12-27,102900011030059,3.9,1,0,34,34.0
2022-12-27,102900011030097,2.1,1,1,1,1.0
2022-12-27,102900011030097,3.5,1,0,18,18.0
2022-12-27,102900011030134,2.3,1,1,6,6.0
2022-12-27,102900011030134,3.9,1,0,11,11.0
2022-12-27,102900011030141,1.7,1,1,2,2.0
2022-12-27,102900011030141,2.9,1,0,5,5.0
2022-12-27,102900011030912,7.8,1,0,3,3.0
2022-12-27,102900011030929,1.7,1,1,1,1.0
2022-12-27,102900011030929,2.9,1,0,3,3.0
2022-12-27,102900011031100,3.5,1,0,24,24.0
2022-12-27,102900011031926,5.9,1,0,7,7.0
2022-12-27,102900011032022,1.7,1,1,5,5.0
2022-12-27,102900011032022,2.9,1,0,12,12.0
2022-12-27,102900011032244,6.9,1,0,3,3.0
2022-12-27,102900011032251,1.7,1,1,1,1.0
2022-12-27,102900011032251,2.9,1,0,37,37.0
2022-12-27,102900011032350,16.0,1,0,2,0.388
2022-12-27,102900011032732,15.0,1,0,7,1.177
2022-12-27,102900011032848,3.9,1,0,1,1.0
2022-12-27,102900011033906,1.6,1,0,64,68.785
2022-12-27,102900011033920,2.9,1,1,1,0.567
2022-12-27,102900011033920,4.8,1,0,7,3.6959999999999997
2022-12-27,102900011033944,7.8,1,1,6,1.328
2022-12-27,102900011033944,13.0,1,0,8,2.121
2022-12-27,102900011033975,12.0,1,0,1,0.259
2022-12-27,102900011034026,2.9,1,1,2,0.567
2022-12-27,102900011034026,4.8,1,0,52,19.908
2022-12-27,102900011034224,2.1,1,1,8,8.0
2022-12-27,102900011034224,3.5,1,0,17,17.0
2022-12-27,102900011034330,5.9,1,0,12,12.0
2022-12-27,102900011034439,2.9,1,0,1,1.0
2022-12-27,102900011035078,11.0,1,0,11,1.974
2022-12-27,102900011035511,7.6,1,0,10,5.251
2022-12-27,102900011035771,4.9,1,1,1,0.359
2022-12-27,102900011035788,3.9,1,0,1,1.0
2022-12-27,106930274620090,3.9,1,0,5,5.0
2022-12-27,106949711300259,2.7,1,1,4,4.0
2022-12-27,106949711300259,4.5,1,0,46,46.0
2022-12-28,102900005115878,6.0,1,0,9,3.1870000000000003
2022-12-28,102900005116257,8.0,1,0,19,8.167
2022-12-28,102900005116530,18.0,1,0,47,10.157
2022-12-28,102900005116714,9.2,1,0,37,20.701
2022-12-28,102900005116899,4.8,1,0,36,27.558
2022-12-28,102900005118817,12.0,1,0,11,4.525
2022-12-28,102900005118831,2.7,1,1,2,2.0
2022-12-28,102900005118831,4.5,1,0,25,25.0
2022-12-28,102900005122654,16.0,1,0,9,4.9879999999999995
2022-12-28,102900011007044,3.9,1,0,4,4.0
2022-12-28,102900011008164,8.0,1,0,12,5.567
2022-12-28,102900011009277,4.8,1,0,14,8.547
2022-12-28,102900011010891,9.2,1,0,1,0.611
2022-12-28,102900011012482,5.9,1,1,1,1.0
2022-12-28,102900011013274,8.9,1,0,2,2.0
2022-12-28,102900011016701,3.2,1,0,69,35.04
2022-12-28,102900011021842,10.8,1,0,20,20.0
2022-12-28,102900011022849,1.6,1,0,41,25.514
2022-12-28,102900011030059,3.9,1,0,48,48.0
2022-12-28,102900011030097,3.5,1,0,13,13.0
2022-12-28,102900011030134,2.3,1,1,2,2.0
2022-12-28,102900011030134,3.9,1,0,10,10.0
2022-12-28,102900011030141,1.7,1,1,2,2.0
2022-12-28,102900011030141,2.9,1,0,5,5.0
2022-12-28,102900011030905,4.9,1,0,2,2.0
2022-12-28,102900011030912,7.8,1,0,1,1.0
2022-12-28,102900011030929,1.7,1,1,1,1.0
2022-12-28,102900011031100,3.5,1,0,31,31.0
2022-12-28,102900011031926,5.9,1,0,6,6.0
2022-12-28,102900011032022,1.7,1,1,1,1.0
2022-12-28,102900011032022,2.9,1,0,4,4.0
2022-12-28,102900011032237,2.9,1,0,5,5.0
2022-12-28,102900011032244,6.9,1,0,2,2.0
2022-12-28,102900011032251,1.7,1,1,1,1.0
2022-12-28,102900011032251,2.9,1,0,12,12.0
2022-12-28,102900011032350,16.0,1,0,9,1.767
2022-12-28,102900011032732,7.5,1,1,4,0.655
2022-12-28,102900011032732,15.0,1,0,4,0.903
2022-12-28,102900011032848,2.3,1,1,1,1.0
2022-12-28,102900011032848,3.9,1,0,4,4.0
2022-12-28,102900011033906,1.6,1,0,56,66.604
2022-12-28,102900011033920,4.8,1,0,15,8.253
2022-12-28,102900011033944,7.8,1,1,2,0.394
2022-12-28,102900011033944,13.0,1,0,9,2.362
2022-12-28,102900011034026,2.9,1,1,4,1.365
2022-12-28,102900011034026,4.8,1,0,35,13.986
2022-12-28,102900011034224,2.1,1,1,1,1.0
2022-12-28,102900011034224,3.5,1,0,20,20.0
2022-12-28,102900011034330,5.9,1,0,11,11.0
2022-12-28,102900011034439,2.9,1,0,2,2.0
2022-12-28,102900011035078,11.0,1,0,1,0.146
2022-12-28,102900011035511,7.6,1,0,4,2.012
2022-12-28,102900011035764,8.8,1,0,6,4.601
2022-12-28,102900011035771,9.2,1,0,13,4.19
2022-12-28,102900011035788,3.9,1,0,1,1.0
2022-12-28,106930274620090,3.9,1,0,20,20.0
2022-12-28,106949711300259,2.7,1,1,6,6.0
2022-12-28,106949711300259,4.5,1,0,54,54.0
2022-12-29,102900005115878,9.2,1,0,12,4.454
2022-12-29,102900005116257,8.0,1,0,10,3.656
2022-12-29,102900005116530,18.0,1,0,54,13.147
2022-12-29,102900005116714,9.2,1,0,28,13.758000000000001
2022-12-29,102900005116899,4.8,1,0,28,24.575
2022-12-29,102900005118817,12.0,1,0,8,2.894
2022-12-29,102900005118831,2.7,1,1,3,3.0
2022-12-29,102900005118831,4.5,1,0,23,23.0
2022-12-29,102900005122654,16.0,1,0,9,4.882
2022-12-29,102900011007044,3.9,1,0,1,1.0
2022-12-29,102900011007464,8.4,1,1,1,0.1
2022-12-29,102900011007464,14.0,1,0,2,0.186
2022-12-29,102900011009277,4.8,1,0,17,8.254
2022-12-29,102900011010891,9.2,1,0,9,4.106
2022-12-29,102900011012482,9.9,1,0,2,2.0
2022-12-29,102900011013274,8.9,1,0,4,4.0
2022-12-29,102900011016701,4.0,1,0,53,23.236
2022-12-29,102900011021842,10.8,1,0,26,26.0
2022-12-29,102900011022849,1.6,1,0,30,20.642
2022-12-29,102900011030059,2.7,1,1,6,6.0
2022-12-29,102900011030059,4.5,1,0,35,35.0
2022-12-29,102900011030097,1.1,1,1,1,1.0
2022-12-29,102900011030097,3.5,1,0,28,28.0
2022-12-29,102900011030134,2.3,1,1,4,4.0
2022-12-29,102900011030134,3.9,1,0,4,4.0
2022-12-29,102900011030141,3.9,1,0,6,6.0
2022-12-29,102900011030905,2.9,1,1,1,1.0
2022-12-29,102900011030905,4.9,1,0,3,3.0
2022-12-29,102900011030912,4.7,1,1,1,1.0
2022-12-29,102900011030912,7.8,1,0,1,1.0
2022-12-29,102900011030929,1.7,1,1,1,1.0
2022-12-29,102900011030929,2.9,1,0,1,1.0
2022-12-29,102900011031100,3.5,1,0,27,27.0
2022-12-29,102900011031926,5.9,1,0,4,4.0
2022-12-29,102900011032022,1.7,1,1,5,5.0
2022-12-29,102900011032022,2.9,1,0,10,10.0
2022-12-29,102900011032213,5.9,1,0,1,1.0
2022-12-29,102900011032237,2.9,1,0,5,5.0
2022-12-29,102900011032244,6.9,1,0,2,2.0
2022-12-29,102900011032251,2.9,1,0,49,49.0
2022-12-29,102900011032350,16.0,1,0,3,0.765
2022-12-29,102900011032732,15.0,1,0,2,0.401
2022-12-29,102900011032848,2.3,1,1,1,1.0
2022-12-29,102900011032848,3.9,1,0,2,2.0
2022-12-29,102900011033906,1.6,1,0,58,55.711
2022-12-29,102900011033920,4.8,1,0,12,6.846
2022-12-29,102900011033944,7.8,1,1,3,0.617
2022-12-29,102900011033944,13.0,1,0,6,1.675
2022-12-29,102900011034026,3.1,1,1,3,1.086
2022-12-29,102900011034026,5.2,1,0,30,11.051
2022-12-29,102900011034224,3.5,1,0,24,24.0
2022-12-29,102900011034330,5.9,1,0,10,10.0
2022-12-29,102900011034439,2.9,1,0,2,2.0
2022-12-29,102900011035078,11.0,1,0,11,1.8519999999999999
2022-12-29,102900011035511,4.5,1,1,3,1.694
2022-12-29,102900011035511,7.6,1,0,3,1.2570000000000001
2022-12-29,102900011035764,8.8,1,0,3,2.774
2022-12-29,102900011035771,9.2,0,0,1,-0.328
2022-12-29,102900011035771,9.2,1,0,4,1.246
2022-12-29,102900011035788,3.9,1,0,2,2.0
2022-12-29,102900011036068,7.9,1,0,4,4.0
2022-12-29,106930274620090,3.9,1,0,20,20.0
2022-12-29,106949711300259,2.7,1,1,1,1.0
2022-12-29,106949711300259,4.5,1,0,56,56.0
2022-12-30,102900005115878,9.2,1,0,13,5.0
2022-12-30,102900005116257,8.0,1,0,15,5.805
2022-12-30,102900005116530,18.0,1,0,39,9.484
2022-12-30,102900005116714,9.2,1,0,22,9.998
2022-12-30,102900005116899,4.8,1,0,28,22.518
2022-12-30,102900005118817,12.0,1,0,5,1.973
2022-12-30,102900005118831,4.5,1,0,23,23.0
2022-12-30,102900005122654,16.0,1,0,5,3.7840000000000003
2022-12-30,102900011007464,14.0,1,0,5,0.395
2022-12-30,102900011009277,4.8,1,0,24,14.89
2022-12-30,102900011010891,9.2,1,0,4,2.1189999999999998
2022-12-30,102900011013274,8.9,1,0,2,2.0
2022-12-30,102900011016701,4.0,1,0,71,32.508
2022-12-30,102900011021842,6.5,1,1,1,1.0
2022-12-30,102900011021842,10.8,1,0,20,20.0
2022-12-30,102900011022849,1.6,1,0,28,18.397
2022-12-30,102900011030059,2.7,1,1,7,7.0
2022-12-30,102900011030059,4.5,1,0,30,30.0
2022-12-30,102900011030097,2.1,1,1,1,1.0
2022-12-30,102900011030097,3.5,1,0,28,28.0
2022-12-30,102900011030134,2.3,1,1,4,4.0
2022-12-30,102900011030134,3.9,1,0,7,7.0
2022-12-30,102900011030141,2.3,1,1,1,1.0
2022-12-30,102900011030141,3.9,1,0,6,6.0
2022-12-30,102900011030905,2.9,1,1,1,1.0
2022-12-30,102900011030905,4.9,1,0,1,1.0
2022-12-30,102900011030912,7.8,1,0,2,2.0
2022-12-30,102900011030929,2.9,1,0,2,2.0
2022-12-30,102900011031100,2.1,1,1,2,2.0
2022-12-30,102900011031100,3.5,1,0,28,28.0
2022-12-30,102900011031926,5.9,1,0,4,4.0
2022-12-30,102900011032022,1.7,1,1,2,2.0
2022-12-30,102900011032022,2.9,1,0,8,8.0
2022-12-30,102900011032213,5.9,1,0,3,3.0
2022-12-30,102900011032237,2.9,1,0,3,3.0
2022-12-30,102900011032251,1.7,1,1,1,1.0
2022-12-30,102900011032251,2.9,1,0,31,31.0
2022-12-30,102900011032350,16.0,1,0,5,0.995
2022-12-30,102900011032848,2.3,1,1,1,1.0
2022-12-30,102900011032848,3.9,1,0,2,2.0
2022-12-30,102900011033906,1.6,1,0,58,58.333
2022-12-30,102900011033920,4.8,1,0,9,4.452
2022-12-30,102900011033944,13.0,1,0,9,2.399
2022-12-30,102900011033975,12.0,1,0,1,0.368
2022-12-30,102900011034026,3.1,1,1,1,0.388
2022-12-30,102900011034026,5.2,1,0,54,19.383
2022-12-30,102900011034224,3.5,1,0,38,38.0
2022-12-30,102900011034330,5.9,1,0,18,18.0
2022-12-30,102900011034439,2.9,1,0,2,2.0
2022-12-30,102900011035078,11.0,1,0,11,2.374
2022-12-30,102900011035511,4.5,1,1,2,0.8600000000000001
2022-12-30,102900011035511,7.6,1,0,2,1.138
2022-12-30,102900011035764,5.3,1,1,1,1.279
2022-12-30,102900011035764,8.8,1,0,3,2.58
2022-12-30,102900011035771,5.5,1,1,3,0.459
2022-12-30,102900011035771,9.2,1,0,2,0.436
2022-12-30,102900011035788,3.9,1,0,2,2.0
2022-12-30,102900011036068,4.7,1,1,2,2.0
2022-12-30,102900011036068,7.9,1,0,3,3.0
2022-12-30,106930274620090,3.9,1,0,22,22.0
2022-12-30,106949711300259,4.5,1,0,61,63.0
2022-12-31,102900005115878,9.2,1,0,12,5.0009999999999994
2022-12-31,102900005116257,8.0,1,0,12,5.164000000000001
2022-12-31,102900005116530,18.0,1,0,58,14.182
2022-12-31,102900005116714,10.0,1,0,45,24.181
2022-12-31,102900005116899,4.8,1,0,41,38.82
2022-12-31,102900005118817,12.0,1,0,19,8.194
2022-12-31,102900005118831,2.1,1,1,8,8.0
2022-12-31,102900005118831,3.3,1,1,3,3.0
2022-12-31,102900005118831,3.5,1,0,56,56.0
2022-12-31,102900005122654,16.0,1,0,8,4.718
2022-12-31,102900011007044,3.9,1,0,1,1.0
2022-12-31,102900011009277,4.8,1,0,30,17.914
2022-12-31,102900011010891,9.2,1,0,6,5.971
2022-12-31,102900011013274,8.9,1,0,2,2.0
2022-12-31,102900011016701,4.0,1,0,89,48.009
2022-12-31,102900011021842,10.8,1,0,33,33.0
2022-12-31,102900011022849,2.0,1,0,54,35.141
2022-12-31,102900011030059,1.8,1,1,1,1.0
2022-12-31,102900011030059,2.7,1,1,4,4.0
2022-12-31,102900011030059,4.5,1,0,51,51.0
2022-12-31,102900011030097,3.5,1,0,28,28.0
2022-12-31,102900011030134,2.3,1,1,2,2.0
2022-12-31,102900011030134,3.9,1,0,7,7.0
2022-12-31,102900011030141,2.3,1,1,2,2.0
2022-12-31,102900011030141,3.9,1,0,8,8.0
2022-12-31,102900011030912,7.8,1,0,2,2.0
2022-12-31,102900011030929,2.9,1,0,4,4.0
2022-12-31,102900011031100,3.5,1,0,44,44.0
2022-12-31,102900011031926,5.9,1,0,7,7.0
2022-12-31,102900011032022,1.7,1,1,5,5.0
2022-12-31,102900011032022,2.9,1,0,23,23.0
2022-12-31,102900011032213,5.9,1,0,2,2.0
2022-12-31,102900011032237,2.9,1,0,6,6.0
2022-12-31,102900011032244,6.9,1,0,3,3.0
2022-12-31,102900011032251,1.5,1,1,3,3.0
2022-12-31,102900011032251,2.5,1,0,43,43.0
2022-12-31,102900011032350,9.6,1,1,3,0.538
2022-12-31,102900011032848,2.3,1,1,4,4.0
2022-12-31,102900011032848,3.9,1,0,12,12.0
2022-12-31,102900011033906,1.6,1,0,59,63.078
2022-12-31,102900011033920,4.8,1,0,9,4.221
2022-12-31,102900011033944,7.8,1,1,5,1.134
2022-12-31,102900011033944,8.9,1,1,1,0.154
2022-12-31,102900011033944,13.0,1,0,22,5.551
2022-12-31,102900011033975,12.0,1,0,1,0.41
2022-12-31,102900011034026,3.1,1,1,4,1.8210000000000002
2022-12-31,102900011034026,5.2,1,0,37,13.571
2022-12-31,102900011034224,2.1,1,1,2,2.0
2022-12-31,102900011034224,3.5,1,0,35,35.0
2022-12-31,102900011034330,5.9,1,0,16,16.0
2022-12-31,102900011034439,2.9,1,0,2,2.0
2022-12-31,102900011035078,11.0,1,0,10,2.701
2022-12-31,102900011035511,4.5,1,1,1,0.45
2022-12-31,102900011035511,7.6,1,0,14,7.116
2022-12-31,102900011035764,8.8,1,0,2,1.85
2022-12-31,102900011035771,9.2,1,0,1,0.306
2022-12-31,102900011035788,3.9,1,0,6,6.0
2022-12-31,102900011036068,4.7,1,1,2,2.0
2022-12-31,102900011036068,7.9,1,0,1,1.0
2022-12-31,106930274620090,3.9,1,0,17,17.0
2022-12-31,106949711300259,4.5,1,0,99,99.0
2023-01-01,102900005115878,9.2,1,0,22,7.785
2023-01-01,102900005116257,8.0,1,0,16,7.174
2023-01-01,102900005116530,18.0,1,0,69,18.003
2023-01-01,102900005116714,10.0,1,0,38,19.258
2023-01-01,102900005116899,4.0,1,0,41,35.055
2023-01-01,102900005118817,12.0,1,0,25,9.692
2023-01-01,102900005118831,2.1,1,1,3,3.0
2023-01-01,102900005118831,3.3,1,1,3,3.0
2023-01-01,102900005118831,3.5,1,0,44,44.0
2023-01-01,102900005122654,16.0,1,0,20,9.559
